structure_id,native_refold_tm_percent,reference_mode,backend,backend_label
9gcn_H_D,90.03676951020803,relaxed,opendde,OpenDDE
9glz_H_A,94.71342078227256,relaxed,opendde,OpenDDE
9glz_H_B,96.18751295091944,relaxed,opendde,OpenDDE
9h1f_H_A,95.35508091784035,relaxed,opendde,OpenDDE
9hap_H_A,97.40141871407162,relaxed,opendde,OpenDDE
9hb3_H_A,98.10018710612196,relaxed,opendde,OpenDDE
9hll_H_A,98.39169650414952,relaxed,opendde,OpenDDE
9hml_H_A,86.93704049214993,relaxed,opendde,OpenDDE
9ho4_H_A,99.25840598762228,relaxed,opendde,OpenDDE
9ho5_H_A,98.28980529959318,relaxed,opendde,OpenDDE
9ho6_H_A,98.4277758476933,relaxed,opendde,OpenDDE
9ho6_H_B,98.50509263684482,relaxed,opendde,OpenDDE
9imx_H_A,94.93870858409824,relaxed,opendde,OpenDDE
9imx_H_B,96.2738500190592,relaxed,opendde,OpenDDE
9imx_H_C,95.2628004690552,relaxed,opendde,OpenDDE
9imx_H_D,96.2346193838069,relaxed,opendde,OpenDDE
9isf_H_A,81.17977464821217,relaxed,opendde,OpenDDE
9iya_H_A,70.00547240562945,relaxed,opendde,OpenDDE
9j7y_H_A,95.88358301061687,relaxed,opendde,OpenDDE
9j9z_H_A,74.88324017178508,relaxed,opendde,OpenDDE
9jfu_H_A,65.89760443671877,relaxed,opendde,OpenDDE
9jg0_H_A,97.09849894277174,relaxed,opendde,OpenDDE
9jo9_H_A,98.62262665582018,relaxed,opendde,OpenDDE
9jo9_H_B,98.61644990276795,relaxed,opendde,OpenDDE
9jo9_H_C,98.59922278270912,relaxed,opendde,OpenDDE
9jo9_H_D,98.68432470211076,relaxed,opendde,OpenDDE
9jo9_H_E,98.83100312211872,relaxed,opendde,OpenDDE
9jo9_H_F,98.98476301395888,relaxed,opendde,OpenDDE
9jo9_H_G,98.90666122925607,relaxed,opendde,OpenDDE
9jo9_I_A,98.48527927487343,relaxed,opendde,OpenDDE
9jo9_I_B,98.87308834708004,relaxed,opendde,OpenDDE
9jo9_I_C,98.91372017753928,relaxed,opendde,OpenDDE
9jqt_H_A,99.21262683036528,relaxed,opendde,OpenDDE
9jro_H_A,95.81357204539486,relaxed,opendde,OpenDDE
9jrt_H_A,94.8569546137714,relaxed,opendde,OpenDDE
9k94_H_A,98.58383579595586,relaxed,opendde,OpenDDE
9k94_H_B,98.47214356026404,relaxed,opendde,OpenDDE
9k94_H_C,98.4974182823471,relaxed,opendde,OpenDDE
9k94_H_D,98.57385473529575,relaxed,opendde,OpenDDE
9k94_H_E,98.33664292513345,relaxed,opendde,OpenDDE
9knw_H_A,52.015646010766346,relaxed,opendde,OpenDDE
9knx_H_A,76.60010804625307,relaxed,opendde,OpenDDE
9kny_H_A,50.22965706853789,relaxed,opendde,OpenDDE
9l9o_H_A,75.03560565140278,relaxed,opendde,OpenDDE
9lh2_H_A,97.85722100152348,relaxed,opendde,OpenDDE
9lh2_H_B,98.40548929043386,relaxed,opendde,OpenDDE
9lmo_H_A,98.14859156683384,relaxed,opendde,OpenDDE
9lvb_H_A,76.8781055173776,relaxed,opendde,OpenDDE
9m5d_H_A,96.412451983814,relaxed,opendde,OpenDDE
9min_H_A,96.42283126828978,relaxed,opendde,OpenDDE
9my8_H_A,94.88915882614202,relaxed,opendde,OpenDDE
9nn9_H_A,93.2140901752141,relaxed,opendde,OpenDDE
9nn9_H_B,95.9244191846213,relaxed,opendde,OpenDDE
9npt_H_A,91.36098336991544,relaxed,opendde,OpenDDE
9npt_H_B,91.8172445146256,relaxed,opendde,OpenDDE
9npt_H_C,91.01150902135838,relaxed,opendde,OpenDDE
9o5s_H_A,98.58712758942538,relaxed,opendde,OpenDDE
9o5s_H_B,98.88100307577352,relaxed,opendde,OpenDDE
9obn_H_A,93.33928686771982,relaxed,opendde,OpenDDE
9obn_H_B,94.77046128494425,relaxed,opendde,OpenDDE
9opr_H_A,96.53226004006106,relaxed,opendde,OpenDDE
9pee_H_A,70.37253910300926,relaxed,opendde,OpenDDE
9pkv_H_A,91.84734709810608,relaxed,opendde,OpenDDE
9pxu_H_A,94.87728790385322,relaxed,opendde,OpenDDE
9qqs_H_A,50.477026126925104,relaxed,opendde,OpenDDE
9qt3_H_A,94.8930475840842,relaxed,opendde,OpenDDE
9qt3_H_B,97.1248121076622,relaxed,opendde,OpenDDE
9qt3_H_C,95.4249449847377,relaxed,opendde,OpenDDE
9qt3_H_D,98.97262473169484,relaxed,opendde,OpenDDE
9qty_H_A,46.95693847194939,relaxed,opendde,OpenDDE
9rma_H_A,96.6642114405254,relaxed,opendde,OpenDDE
9rn6_H_A,93.81743277006744,relaxed,opendde,OpenDDE
9rn6_H_B,94.44879674909916,relaxed,opendde,OpenDDE
9rsj_H_A,94.01708988721592,relaxed,opendde,OpenDDE
9shd_H_A,97.73747109980476,relaxed,opendde,OpenDDE
9t9m_H_A,71.3006467434696,relaxed,opendde,OpenDDE
9ulm_H_A,77.3679514955984,relaxed,opendde,OpenDDE
9ulm_H_B,83.07674227259716,relaxed,opendde,OpenDDE
9uln_H_A,82.81232031648949,relaxed,opendde,OpenDDE
9uoc_H_A,97.96019627685098,relaxed,opendde,OpenDDE
9uoc_H_B,97.0819594578974,relaxed,opendde,OpenDDE
9uoc_H_C,96.4275075245694,relaxed,opendde,OpenDDE
9uoc_H_D,95.64411396952276,relaxed,opendde,OpenDDE
9uoi_H_A,98.89895365708276,relaxed,opendde,OpenDDE
9uuf_H_A,93.74575472232893,relaxed,opendde,OpenDDE
9uuf_H_B,87.91825718839958,relaxed,opendde,OpenDDE
9v0o_H_A,98.57161191738268,relaxed,opendde,OpenDDE
9v0o_H_B,98.57812523967958,relaxed,opendde,OpenDDE
9v0o_H_C,98.6255479643743,relaxed,opendde,OpenDDE
9v0o_H_D,98.40415194977795,relaxed,opendde,OpenDDE
9wpi_H_A,98.3463141750688,relaxed,opendde,OpenDDE
9xzx_H_A,92.55423006849772,relaxed,opendde,OpenDDE
9xzx_H_B,92.23594497747592,relaxed,opendde,OpenDDE
9yc3_H_A,83.5589606375577,relaxed,opendde,OpenDDE
9yfu_H_A,63.35136927855858,relaxed,opendde,OpenDDE
9ytd_H_A,97.76259954529291,relaxed,opendde,OpenDDE
9ytf_H_A,99.12385555687015,relaxed,opendde,OpenDDE
9yxd_H_A,96.23494626215384,relaxed,opendde,OpenDDE
9z3j_H_A,98.09513723910332,relaxed,opendde,OpenDDE
9zg5_H_A,97.04640522508582,relaxed,opendde,OpenDDE
9zg5_H_B,96.86118319126496,relaxed,opendde,OpenDDE
9zg5_H_C,96.74587125454528,relaxed,opendde,OpenDDE
9zg5_H_D,96.67763539927384,relaxed,opendde,OpenDDE
10zo_H_A,86.63024811162188,crystal,esmfold2,ESM
10zo_H_B,92.21311934394198,crystal,esmfold2,ESM
11ol_H_A,92.9939827544179,crystal,esmfold2,ESM
11oo_H_A,96.6957332867996,crystal,esmfold2,ESM
11oq_H_A,96.70642988181132,crystal,esmfold2,ESM
11or_H_A,94.09752576879175,crystal,esmfold2,ESM
11ou_H_A,96.771351947181,crystal,esmfold2,ESM
11zw_H_A,94.36316858622668,crystal,esmfold2,ESM
1bzq_H_A,99.40409888456313,crystal,esmfold2,ESM
1bzq_H_B,99.41284704649796,crystal,esmfold2,ESM
1bzq_H_C,99.44451215253338,crystal,esmfold2,ESM
1bzq_H_D,99.40242941268052,crystal,esmfold2,ESM
1jto_H_A,98.94516841577214,crystal,esmfold2,ESM
1jto_H_B,98.6493180695737,crystal,esmfold2,ESM
1mel_H_A,99.05230518429738,crystal,esmfold2,ESM
1mel_H_B,98.81596447658605,crystal,esmfold2,ESM
1op9_H_A,99.39162926956855,crystal,esmfold2,ESM
1zmy_H_A,98.5059332736118,crystal,esmfold2,ESM
1zvh_H_A,97.3355086686922,crystal,esmfold2,ESM
1zvy_H_A,99.21992977226336,crystal,esmfold2,ESM
2p42_H_A,98.32536259679402,crystal,esmfold2,ESM
2p42_H_B,99.1656301631215,crystal,esmfold2,ESM
2p43_H_A,97.11618412822553,crystal,esmfold2,ESM
2p44_H_A,96.5534487084384,crystal,esmfold2,ESM
2p45_H_A,99.32374896925616,crystal,esmfold2,ESM
2p47_H_A,98.51707305870744,crystal,esmfold2,ESM
2p49_H_A,97.00886185255496,crystal,esmfold2,ESM
2p4a_H_A,99.5324954859437,crystal,esmfold2,ESM
2p4a_H_B,99.64386937347876,crystal,esmfold2,ESM
2vyr_H_A,12.380212429269315,crystal,esmfold2,ESM
2vyr_H_C,82.80470091790664,crystal,esmfold2,ESM
2vyr_H_D,82.94094776902806,crystal,esmfold2,ESM
2xv6_H_A,95.5646143260725,crystal,esmfold2,ESM
2xv6_H_B,94.34570653028769,crystal,esmfold2,ESM
3cfi_H_A,91.54074843855663,crystal,esmfold2,ESM
3cfi_H_B,86.86453587626947,crystal,esmfold2,ESM
3cfi_H_C,89.61324536580427,crystal,esmfold2,ESM
3cfi_H_D,92.84847554625244,crystal,esmfold2,ESM
3g9a_H_A,99.5429238963365,crystal,esmfold2,ESM
3k1k_H_A,92.57286489470768,crystal,esmfold2,ESM
3k1k_H_B,95.03490574259077,crystal,esmfold2,ESM
3k74_H_A,98.30924143409298,crystal,esmfold2,ESM
3k7u_H_A,87.99519400579726,crystal,esmfold2,ESM
3k80_H_A,92.15966490463131,crystal,esmfold2,ESM
3k80_H_B,88.66714185493849,crystal,esmfold2,ESM
3ogo_H_A,99.31949939979894,crystal,esmfold2,ESM
3p9w_H_A,93.39411583740464,crystal,esmfold2,ESM
3p9w_H_B,94.01509721574428,crystal,esmfold2,ESM
3p9w_H_C,94.57145875560802,crystal,esmfold2,ESM
3p9w_H_D,92.19954385869502,crystal,esmfold2,ESM
3qsk_H_A,96.30547676362214,crystal,esmfold2,ESM
3zhd_H_A,93.89183515892782,crystal,esmfold2,ESM
4dk3_H_A,88.06281899476576,crystal,esmfold2,ESM
4dk3_H_B,75.16742997684264,crystal,esmfold2,ESM
4dk6_H_A,87.83914116616876,crystal,esmfold2,ESM
4dk6_H_B,85.01685436613937,crystal,esmfold2,ESM
4eig_H_A,99.02485064825828,crystal,esmfold2,ESM
4eiz_H_A,97.605148340399,crystal,esmfold2,ESM
4eiz_H_B,97.76510988362968,crystal,esmfold2,ESM
4ej1_H_A,99.02899792341152,crystal,esmfold2,ESM
4ej1_H_B,98.9008953606842,crystal,esmfold2,ESM
4fhb_H_A,97.38333002240492,crystal,esmfold2,ESM
4hep_H_A,71.51629175467184,crystal,esmfold2,ESM
4ios_H_A,97.63506532611402,crystal,esmfold2,ESM
4kml_H_A,88.6316328290247,crystal,esmfold2,ESM
4n9o_H_A,89.64306883820858,crystal,esmfold2,ESM
4nbx_H_A,92.24785627609974,crystal,esmfold2,ESM
4nby_H_A,97.11707924592724,crystal,esmfold2,ESM
4nby_H_B,95.47000210291998,crystal,esmfold2,ESM
4nbz_H_A,96.62563534878193,crystal,esmfold2,ESM
4nbz_H_B,97.09738242646516,crystal,esmfold2,ESM
4nc0_H_A,97.3908401957739,crystal,esmfold2,ESM
4nc1_H_A,89.36187233888099,crystal,esmfold2,ESM
4nc1_H_B,97.290823452271,crystal,esmfold2,ESM
4nc1_H_C,95.14425321148867,crystal,esmfold2,ESM
4nc1_H_D,96.02405300236332,crystal,esmfold2,ESM
4nc2_H_A,87.71649327194771,crystal,esmfold2,ESM
4orz_H_A,82.76110527373363,crystal,esmfold2,ESM
4pgj_H_A,98.32373099381186,crystal,esmfold2,ESM
4pgj_H_B,98.67702180223992,crystal,esmfold2,ESM
4pou_H_A,94.54158667997967,crystal,esmfold2,ESM
4qo1_H_A,98.9722704898919,crystal,esmfold2,ESM
4s10_H_A,97.03859886975695,crystal,esmfold2,ESM
4s10_H_B,96.54131314828297,crystal,esmfold2,ESM
4u3x_H_A,98.38498566602796,crystal,esmfold2,ESM
4u3x_H_B,98.67436717615372,crystal,esmfold2,ESM
4w2q_H_A,61.488917225557394,crystal,esmfold2,ESM
4w2q_H_B,91.72101595328424,crystal,esmfold2,ESM
4w2q_H_C,51.71485585455336,crystal,esmfold2,ESM
4w2q_H_D,91.0772683081159,crystal,esmfold2,ESM
4w6w_H_A,75.92466289439169,crystal,esmfold2,ESM
4w6x_H_A,93.63885048668236,crystal,esmfold2,ESM
4weu_H_A,81.31359687739689,crystal,esmfold2,ESM
4weu_H_B,97.5379394077216,crystal,esmfold2,ESM
4y7m_H_A,97.88251977141393,crystal,esmfold2,ESM
4y7m_H_B,92.28282368668144,crystal,esmfold2,ESM
5bop_H_A,34.66060530510401,crystal,esmfold2,ESM
5bop_H_B,35.63411446772301,crystal,esmfold2,ESM
5c2u_H_A,96.65650582283708,crystal,esmfold2,ESM
5dmj_H_A,90.47147927640252,crystal,esmfold2,ESM
5dmj_H_B,87.93448148818393,crystal,esmfold2,ESM
5dmj_H_C,72.55520589916856,crystal,esmfold2,ESM
5e0q_H_A,97.89553722383998,crystal,esmfold2,ESM
5e5m_H_A,98.07484732943202,crystal,esmfold2,ESM
5e5m_H_B,96.38836560614968,crystal,esmfold2,ESM
5e5m_H_C,94.42151947898112,crystal,esmfold2,ESM
5e5m_H_D,95.3302187358399,crystal,esmfold2,ESM
5f1k_H_A,96.51872402965272,crystal,esmfold2,ESM
5f1k_H_B,99.22231173720056,crystal,esmfold2,ESM
5f1o_H_A,98.40779220869324,crystal,esmfold2,ESM
5fv2_H_A,93.85389024167972,crystal,esmfold2,ESM
5fv2_H_B,96.11020163980906,crystal,esmfold2,ESM
5fv2_H_C,94.85169805148996,crystal,esmfold2,ESM
5g5r_H_A,90.93492857691592,crystal,esmfold2,ESM
5g5x_H_A,96.1209863056672,crystal,esmfold2,ESM
5h8o_H_A,58.00510643972384,crystal,esmfold2,ESM
5ihl_H_A,88.6869275853732,crystal,esmfold2,ESM
5ihl_H_B,80.13779524456955,crystal,esmfold2,ESM
5imk_H_A,96.16483746782276,crystal,esmfold2,ESM
5iml_H_A,97.84693135811206,crystal,esmfold2,ESM
5ip4_H_A,82.19241314087219,crystal,esmfold2,ESM
5ip4_H_B,79.01441789141622,crystal,esmfold2,ESM
5ja8_H_A,88.52956139281534,crystal,esmfold2,ESM
5lhr_H_A,99.21244465050754,crystal,esmfold2,ESM
5m2m_H_A,96.56496906956802,crystal,esmfold2,ESM
5m2m_H_B,96.84672234652048,crystal,esmfold2,ESM
5m2m_H_C,96.78830753405192,crystal,esmfold2,ESM
5m2m_H_D,96.46207213748778,crystal,esmfold2,ESM
5m2m_H_E,96.82360982222949,crystal,esmfold2,ESM
5m2m_H_F,93.29954835636713,crystal,esmfold2,ESM
5mp2_H_A,54.425132344821726,crystal,esmfold2,ESM
5mp2_H_B,33.04836384564823,crystal,esmfold2,ESM
5n88_H_A,94.88960502574211,crystal,esmfold2,ESM
5n88_H_B,93.60233689781523,crystal,esmfold2,ESM
5o2u_H_A,95.35532746692328,crystal,esmfold2,ESM
5o2u_H_B,94.07692939143566,crystal,esmfold2,ESM
5ocl_H_A,80.11290737276052,crystal,esmfold2,ESM
5ocl_H_B,97.30397227180728,crystal,esmfold2,ESM
5ocl_H_C,88.96042708217942,crystal,esmfold2,ESM
5ocl_H_D,98.23379369215792,crystal,esmfold2,ESM
5ocl_H_E,96.32027391586314,crystal,esmfold2,ESM
5ocl_H_F,90.13667025557704,crystal,esmfold2,ESM
5ocl_H_G,98.66871943333966,crystal,esmfold2,ESM
5ocl_I_A,80.18152549059359,crystal,esmfold2,ESM
5ovw_H_A,98.44816833020415,crystal,esmfold2,ESM
5sv3_H_A,97.92741318030332,crystal,esmfold2,ESM
5sv3_H_B,97.48786602897808,crystal,esmfold2,ESM
5vxm_H_A,59.08780414008624,crystal,esmfold2,ESM
6app_H_A,88.98925741396675,crystal,esmfold2,ESM
6c5w_H_A,19.008261122562807,crystal,esmfold2,ESM
6dbf_H_A,99.30629612748837,crystal,esmfold2,ESM
6ey0_H_A,91.45851942939764,crystal,esmfold2,ESM
6ey0_H_B,91.52532070970037,crystal,esmfold2,ESM
6ey0_H_C,93.4228896182958,crystal,esmfold2,ESM
6ey0_H_D,91.52426203402726,crystal,esmfold2,ESM
6gjq_H_A,95.38067913058968,crystal,esmfold2,ESM
6gjq_H_B,94.8994334610976,crystal,esmfold2,ESM
6gjq_H_C,95.51892368311611,crystal,esmfold2,ESM
6gjq_H_D,95.21703956409831,crystal,esmfold2,ESM
6gjs_H_A,97.17928886687632,crystal,esmfold2,ESM
6gjs_H_B,97.04672873651946,crystal,esmfold2,ESM
6gju_H_A,90.07167242204223,crystal,esmfold2,ESM
6gju_H_B,90.33839356972992,crystal,esmfold2,ESM
6gk4_H_A,97.73511356966236,crystal,esmfold2,ESM
6gk4_H_B,75.6382412037313,crystal,esmfold2,ESM
6ir1_H_A,99.0083327080021,crystal,esmfold2,ESM
6ir2_H_A,99.08354488237454,crystal,esmfold2,ESM
6jri_H_A,87.1897014932843,crystal,esmfold2,ESM
6jri_H_B,90.62286660728252,crystal,esmfold2,ESM
6jri_H_C,92.78116088189032,crystal,esmfold2,ESM
6jri_H_D,92.46340394545552,crystal,esmfold2,ESM
6lr7_H_A,95.25985235237508,crystal,esmfold2,ESM
6r7t_H_A,86.92923172628015,crystal,esmfold2,ESM
6rpj_H_A,96.3978117871159,crystal,esmfold2,ESM
6rpj_H_D,96.21120232433807,crystal,esmfold2,ESM
6rqm_H_A,56.56030621206295,crystal,esmfold2,ESM
6rvc_H_A,63.227129903070455,crystal,esmfold2,ESM
6rvc_H_B,56.69900539765008,crystal,esmfold2,ESM
6rvc_H_C,54.85937616822,crystal,esmfold2,ESM
6u12_H_A,99.38100073169475,crystal,esmfold2,ESM
6u54_H_A,94.4946534593733,crystal,esmfold2,ESM
6u55_H_A,85.79173457619521,crystal,esmfold2,ESM
6waq_H_A,91.10137597525208,crystal,esmfold2,ESM
6war_H_A,97.66143563459016,crystal,esmfold2,ESM
6war_H_B,97.77131265591922,crystal,esmfold2,ESM
6war_H_C,97.5602856745788,crystal,esmfold2,ESM
6war_H_D,97.68168278993554,crystal,esmfold2,ESM
6war_H_E,97.49945950933224,crystal,esmfold2,ESM
6war_H_F,97.38516150967564,crystal,esmfold2,ESM
6war_H_G,97.55252912835262,crystal,esmfold2,ESM
6war_I_A,97.65709617374368,crystal,esmfold2,ESM
6ww2_H_A,69.65981654277688,crystal,esmfold2,ESM
6xzu_H_A,97.9901592595142,crystal,esmfold2,ESM
6y1r_H_A,33.36056866092589,crystal,esmfold2,ESM
6yz7_H_A,98.28697311901595,crystal,esmfold2,ESM
6yz7_H_B,98.305299266814,crystal,esmfold2,ESM
6z2m_H_A,97.1527199029864,crystal,esmfold2,ESM
6z2m_H_B,98.56818344348508,crystal,esmfold2,ESM
6zcz_H_A,98.04265444582563,crystal,esmfold2,ESM
6zh9_H_A,98.60563108281958,crystal,esmfold2,ESM
7aej_H_A,1.6389639693032174,crystal,esmfold2,ESM
7anq_H_A,92.20094354701226,crystal,esmfold2,ESM
7azb_H_A,98.79767229163188,crystal,esmfold2,ESM
7b14_H_A,94.11287024147866,crystal,esmfold2,ESM
7b27_H_A,79.26870133942626,crystal,esmfold2,ESM
7b27_H_B,97.98210936222696,crystal,esmfold2,ESM
7b5g_H_A,93.2980024905154,crystal,esmfold2,ESM
7b5g_H_B,95.48015460247144,crystal,esmfold2,ESM
7b5g_H_C,91.68528046372712,crystal,esmfold2,ESM
7b5g_H_D,92.18542665442992,crystal,esmfold2,ESM
7c8w_H_A,97.9067749033054,crystal,esmfold2,ESM
7can_H_A,96.78454631767616,crystal,esmfold2,ESM
7cz0_H_A,99.06573071676188,crystal,esmfold2,ESM
7cz0_H_B,98.65419718509256,crystal,esmfold2,ESM
7cz0_H_C,98.88669651325128,crystal,esmfold2,ESM
7cz0_H_D,99.01338145100344,crystal,esmfold2,ESM
7czd_H_A,98.226088939156,crystal,esmfold2,ESM
7d6y_H_A,97.45803212178062,crystal,esmfold2,ESM
7d8b_H_A,96.49613559890533,crystal,esmfold2,ESM
7d8b_H_B,96.92364374526636,crystal,esmfold2,ESM
7dst_H_A,30.358370325007893,crystal,esmfold2,ESM
7e53_H_A,99.28553495859144,crystal,esmfold2,ESM
7eow_H_A,99.37785596736632,crystal,esmfold2,ESM
7fat_H_A,93.0999417920197,crystal,esmfold2,ESM
7fau_H_A,93.29957671285273,crystal,esmfold2,ESM
7jhg_H_A,65.98082626600969,crystal,esmfold2,ESM
7jhh_H_A,66.58684829667271,crystal,esmfold2,ESM
7jkm_H_A,77.45939150666426,crystal,esmfold2,ESM
7kgj_H_A,98.9586653680114,crystal,esmfold2,ESM
7kgk_H_A,98.7755320150233,crystal,esmfold2,ESM
7klw_H_A,97.82494738956522,crystal,esmfold2,ESM
7klw_H_B,97.36960901931316,crystal,esmfold2,ESM
7km5_H_A,97.6054070566752,crystal,esmfold2,ESM
7km5_H_B,98.20409544856766,crystal,esmfold2,ESM
7kn5_H_A,99.19857484116702,crystal,esmfold2,ESM
7kn5_H_B,98.92896282212531,crystal,esmfold2,ESM
7kn6_H_A,96.71973945966838,crystal,esmfold2,ESM
7kn7_H_A,94.39237919423668,crystal,esmfold2,ESM
7ldj_H_A,97.5545043064064,crystal,esmfold2,ESM
7ldj_H_B,91.941865349747,crystal,esmfold2,ESM
7ldj_H_C,94.61446440054084,crystal,esmfold2,ESM
7ldj_H_D,96.01333794558474,crystal,esmfold2,ESM
7lx5_H_A,97.38890069744204,crystal,esmfold2,ESM
7lx5_H_B,97.85790487002704,crystal,esmfold2,ESM
7m74_H_A,65.60105180839436,crystal,esmfold2,ESM
7mdw_H_A,94.21319257473316,crystal,esmfold2,ESM
7mdw_H_B,94.79201833062208,crystal,esmfold2,ESM
7me7_H_A,88.79822521589197,crystal,esmfold2,ESM
7me7_H_B,88.96868213938033,crystal,esmfold2,ESM
7mej_H_A,85.57715783670467,crystal,esmfold2,ESM
7mji_H_A,98.44455228381923,crystal,esmfold2,ESM
7n0r_H_A,94.07943180440786,crystal,esmfold2,ESM
7n0r_H_B,95.0519110313175,crystal,esmfold2,ESM
7n9a_H_A,95.94048278963427,crystal,esmfold2,ESM
7n9u_H_A,69.81448459049724,crystal,esmfold2,ESM
7n9u_H_B,40.06845889873589,crystal,esmfold2,ESM
7n9v_H_A,81.73470145382109,crystal,esmfold2,ESM
7n9v_H_B,85.31807648424284,crystal,esmfold2,ESM
7n9v_H_C,84.01693295476935,crystal,esmfold2,ESM
7n9v_H_D,90.32771192180928,crystal,esmfold2,ESM
7n9x_H_A,37.21421562344901,crystal,esmfold2,ESM
7n9x_H_B,37.373301276003794,crystal,esmfold2,ESM
7n9x_H_C,93.09658747092853,crystal,esmfold2,ESM
7ndf_H_A,88.88115676177387,crystal,esmfold2,ESM
7ndf_H_B,92.98249250487116,crystal,esmfold2,ESM
7nll_H_A,98.3852565115581,crystal,esmfold2,ESM
7nll_H_B,98.41612114066872,crystal,esmfold2,ESM
7nmu_H_A,34.62023322893771,crystal,esmfold2,ESM
7nmu_H_B,34.81808134376494,crystal,esmfold2,ESM
7now_H_A,98.13783277066196,crystal,esmfold2,ESM
7now_H_B,97.9338768318544,crystal,esmfold2,ESM
7nvo_H_A,95.6119005166595,crystal,esmfold2,ESM
7nvo_H_B,96.2646035533475,crystal,esmfold2,ESM
7nxx_H_A,98.91670863546604,crystal,esmfold2,ESM
7o06_H_A,91.01638655270108,crystal,esmfold2,ESM
7o0s_H_A,90.25038597789217,crystal,esmfold2,ESM
7o31_H_A,98.95911829528178,crystal,esmfold2,ESM
7oao_H_A,98.35830088257794,crystal,esmfold2,ESM
7oap_H_A,95.0619593597702,crystal,esmfold2,ESM
7oaq_H_A,95.15098112115274,crystal,esmfold2,ESM
7oau_H_A,99.26429409110668,crystal,esmfold2,ESM
7oay_H_A,98.81871987557736,crystal,esmfold2,ESM
7oay_H_B,98.53835405450442,crystal,esmfold2,ESM
7oay_H_C,98.4081646600842,crystal,esmfold2,ESM
7oay_H_D,98.57681016146012,crystal,esmfold2,ESM
7oay_H_E,98.77488532412106,crystal,esmfold2,ESM
7oay_H_F,98.57084051424744,crystal,esmfold2,ESM
7olz_H_A,83.67819046663378,crystal,esmfold2,ESM
7ozt_H_A,97.71604835008635,crystal,esmfold2,ESM
7php_H_A,65.11939711309668,crystal,esmfold2,ESM
7phq_H_A,66.34007730129883,crystal,esmfold2,ESM
7phq_H_B,69.09657247792379,crystal,esmfold2,ESM
7pij_H_A,68.03170315461954,crystal,esmfold2,ESM
7q3r_H_A,97.06600327201367,crystal,esmfold2,ESM
7q6c_H_A,97.812129012574,crystal,esmfold2,ESM
7r1z_H_A,25.736090736916704,crystal,esmfold2,ESM
7r1z_H_B,21.433625341557534,crystal,esmfold2,ESM
7r23_H_A,83.21051193986492,crystal,esmfold2,ESM
7r23_H_B,84.30325262257435,crystal,esmfold2,ESM
7r24_H_A,36.4112836626752,crystal,esmfold2,ESM
7r24_H_B,83.5666613321435,crystal,esmfold2,ESM
7r98_H_A,93.9740093875824,crystal,esmfold2,ESM
7r98_H_B,80.2130760144594,crystal,esmfold2,ESM
7r98_H_C,93.38888341601032,crystal,esmfold2,ESM
7rby_H_A,98.39060790684005,crystal,esmfold2,ESM
7rby_H_B,98.67823342835588,crystal,esmfold2,ESM
7saj_H_A,98.90106867386264,crystal,esmfold2,ESM
7saj_H_B,98.75755148201944,crystal,esmfold2,ESM
7saj_H_C,98.83556822079554,crystal,esmfold2,ESM
7saj_H_D,98.83408750441626,crystal,esmfold2,ESM
7saj_H_E,98.9301414320176,crystal,esmfold2,ESM
7sak_H_A,91.80861654092068,crystal,esmfold2,ESM
7sk5_H_A,90.55022732649851,crystal,esmfold2,ESM
7sk7_H_A,74.80266733540027,crystal,esmfold2,ESM
7tuy_H_A,68.79795618677008,crystal,esmfold2,ESM
7vnb_H_A,83.95859282493704,crystal,esmfold2,ESM
7voa_H_A,97.97967652440327,crystal,esmfold2,ESM
7w1s_H_A,97.62546231149015,crystal,esmfold2,ESM
7wd1_H_A,98.31559689928262,crystal,esmfold2,ESM
7wd1_H_B,98.3929577996038,crystal,esmfold2,ESM
7wki_H_A,90.77772182769397,crystal,esmfold2,ESM
7wpd_H_A,77.57570058202103,crystal,esmfold2,ESM
7wpe_H_A,83.9730372178323,crystal,esmfold2,ESM
7wpe_H_B,80.53561878711079,crystal,esmfold2,ESM
7wpf_H_A,81.56242114654434,crystal,esmfold2,ESM
7wpf_H_B,80.26442693493198,crystal,esmfold2,ESM
7wpf_H_C,80.0545626940907,crystal,esmfold2,ESM
7x2j_H_A,97.77830307898024,crystal,esmfold2,ESM
7x2k_H_A,98.3718727830054,crystal,esmfold2,ESM
7x2m_H_A,98.28367994781284,crystal,esmfold2,ESM
7x7d_H_A,97.49471686590704,crystal,esmfold2,ESM
7x7d_H_B,97.93184266231472,crystal,esmfold2,ESM
7x7d_H_C,96.92639092673116,crystal,esmfold2,ESM
7x7e_H_A,98.22260296614796,crystal,esmfold2,ESM
7x7e_H_B,97.98009661235726,crystal,esmfold2,ESM
7x7e_H_C,97.92187562215484,crystal,esmfold2,ESM
7xod_H_A,73.60594585970304,crystal,esmfold2,ESM
7xod_H_B,81.37694272391519,crystal,esmfold2,ESM
7xod_H_C,78.77040335112834,crystal,esmfold2,ESM
7xqv_H_A,75.65148893591841,crystal,esmfold2,ESM
7xtp_H_A,96.61435517828536,crystal,esmfold2,ESM
7xtp_H_B,96.22999524405935,crystal,esmfold2,ESM
7y0o_H_A,93.3977054989177,crystal,esmfold2,ESM
7yud_H_A,79.20480154095974,crystal,esmfold2,ESM
7yuf_H_A,79.75005903599391,crystal,esmfold2,ESM
7z1a_H_A,98.42127839184484,crystal,esmfold2,ESM
